CD_UNID;NOME_UNID;CS_TT_MAQUINA;DESCR_MAQUINA;CD_MAQUINA;CD_SETORMANUT;DESCR_SETORMANUT;CD_PRIOMAQUTV;NRO_PATRIMONIO;CD_MODELO;CD_GRUPO;CD_TPCENTATIV;DESCR_GERENC
92;FRIG. AURORA CASTRO;4228;CORTE CARCAÇA JOYSTICK 600 SULMAQ - ESTEIRA CORTE PERNIL - SISTEMA ELÉTRICO;99999631;EPJ;SETOR DE ESPOSTEJAMENTO       ;8;258185;9999;32009;2224;MÁQUINAS SECUNDÁRIAS
92;FRIG. AURORA CASTRO;4228;CORTE CARCAÇA JOYSTICK 600 SULMAQ - ESTEIRA CURVA PERNIL;99999655;EPJ;SETOR DE ESPOSTEJAMENTO       ;8;254592;9999;29004;2224;MÁQUINAS SECUNDÁRIAS
92;FRIG. AURORA CASTRO;4228;CORTE CARCAÇA JOYSTICK 600 SULMAQ - ESTEIRA CURVA PERNIL - REDUTOR;99999656;EPJ;SETOR DE ESPOSTEJAMENTO       ;8;254592;9999;29004;2224;MÁQUINAS SECUNDÁRIAS
92;FRIG. AURORA CASTRO;4228;CORTE CARCAÇA JOYSTICK 600 SULMAQ - ESTEIRA CURVA PERNIL - REDUTOR - MOTOR;99999657;EPJ;SETOR DE ESPOSTEJAMENTO       ;6;254592;9999;29004;2224;MÁQUINAS SECUNDÁRIAS
92;FRIG. AURORA CASTRO;4228;CORTE CARCAÇA JOYSTICK 600 SULMAQ - ESTEIRA CURVA PERNIL - SISTEMA ELÉTRICO;99999658;EPJ;SETOR DE ESPOSTEJAMENTO       ;6;254592;9999;29004;2224;MÁQUINAS SECUNDÁRIAS
92;FRIG. AURORA CASTRO;4228;CORTE CARCAÇA JOYSTICK 600 SULMAQ - ESTEIRA DE BARRIGA;99999644;EPJ;SETOR DE ESPOSTEJAMENTO       ;8;258174;9999;32009;2224;MÁQUINAS SECUNDÁRIAS
92;FRIG. AURORA CASTRO;4228;CORTE CARCAÇA JOYSTICK 600 SULMAQ - ESTEIRA DE BARRIGA - REDUTOR;99999645;EPJ;SETOR DE ESPOSTEJAMENTO       ;8;258174;9999;32009;2224;MÁQUINAS SECUNDÁRIAS
92;FRIG. AURORA CASTRO;4228;CORTE CARCAÇA JOYSTICK 600 SULMAQ - ESTEIRA DE BARRIGA - REDUTOR - MOTOR;99999646;EPJ;SETOR DE ESPOSTEJAMENTO       ;8;258174;9999;32009;2224;MÁQUINAS SECUNDÁRIAS
92;FRIG. AURORA CASTRO;4228;CORTE CARCAÇA JOYSTICK 600 SULMAQ - ESTEIRA DE BARRIGA - SISTEMA ELÉTRICO;99999647;EPJ;SETOR DE ESPOSTEJAMENTO       ;8;258174;9999;32009;2224;MÁQUINAS SECUNDÁRIAS
92;FRIG. AURORA CASTRO;4228;CORTE CARCAÇA JOYSTICK 600 SULMAQ - ESTEIRA DE CARRÉ;99999648;EPJ;SETOR DE ESPOSTEJAMENTO       ;8;258174;9999;32009;2224;MÁQUINAS SECUNDÁRIAS
92;FRIG. AURORA CASTRO;4228;CORTE CARCAÇA JOYSTICK 600 SULMAQ - ESTEIRA DE CARRÉ - REDUTOR;99999649;EPJ;SETOR DE ESPOSTEJAMENTO       ;8;258174;9999;32009;2224;MÁQUINAS SECUNDÁRIAS
92;FRIG. AURORA CASTRO;4228;CORTE CARCAÇA JOYSTICK 600 SULMAQ - ESTEIRA DE CARRÉ - REDUTOR - MOTOR;99999650;EPJ;SETOR DE ESPOSTEJAMENTO       ;8;258174;9999;32009;2224;MÁQUINAS SECUNDÁRIAS
92;FRIG. AURORA CASTRO;4228;CORTE CARCAÇA JOYSTICK 600 SULMAQ - ESTEIRA DE CARRÉ - SISTEMA ELÉTRICO;99999651;EPJ;SETOR DE ESPOSTEJAMENTO       ;8;258174;9999;32009;2224;MÁQUINAS SECUNDÁRIAS
92;FRIG. AURORA CASTRO;4228;CORTE CARCAÇA JOYSTICK 600 SULMAQ - ESTEIRA DE DERRUBADA;99985634;EPJ;SETOR DE ESPOSTEJAMENTO       ;6;258187;9999;29004;2224;MÁQUINAS PRINCIPAL
92;FRIG. AURORA CASTRO;4228;CORTE CARCAÇA JOYSTICK 600 SULMAQ - ESTEIRA DE DERRUBADA - REDUTOR;99999602;EPJ;SETOR DE ESPOSTEJAMENTO       ;8;258187;9999;32009;2224;MÁQUINAS SECUNDÁRIAS
92;FRIG. AURORA CASTRO;4228;CORTE CARCAÇA JOYSTICK 600 SULMAQ - ESTEIRA DE DERRUBADA - REDUTOR - MOTOR;99999603;EPJ;SETOR DE ESPOSTEJAMENTO       ;8;258187;9999;32009;2224;MÁQUINAS SECUNDÁRIAS
92;FRIG. AURORA CASTRO;4228;CORTE CARCAÇA JOYSTICK 600 SULMAQ - ESTEIRA DE DERRUBADA - SISTEMA ELÉTRICO;99999604;EPJ;SETOR DE ESPOSTEJAMENTO       ;8;258187;9999;32009;2224;MÁQUINAS SECUNDÁRIAS
92;FRIG. AURORA CASTRO;4228;CORTE CARCAÇA JOYSTICK 600 SULMAQ - ESTEIRA DERRUBADA PALETA;99999668;EPJ;SETOR DE ESPOSTEJAMENTO       ;8;258178;9999;32009;2224;MÁQUINAS SECUNDÁRIAS
92;FRIG. AURORA CASTRO;4228;CORTE CARCAÇA JOYSTICK 600 SULMAQ - ESTEIRA DERRUBADA PALETA - REDUTOR;99999669;EPJ;SETOR DE ESPOSTEJAMENTO       ;8;258178;9999;32009;2224;MÁQUINAS SECUNDÁRIAS
92;FRIG. AURORA CASTRO;4228;CORTE CARCAÇA JOYSTICK 600 SULMAQ - ESTEIRA DERRUBADA PALETA - REDUTOR - MOTOR;99999670;EPJ;SETOR DE ESPOSTEJAMENTO       ;8;258178;9999;32009;2224;MÁQUINAS SECUNDÁRIAS
92;FRIG. AURORA CASTRO;4228;CORTE CARCAÇA JOYSTICK 600 SULMAQ - ESTEIRA DERRUBADA PALETA - SISTEMA ELÉTRICO;99999671;EPJ;SETOR DE ESPOSTEJAMENTO       ;8;258178;9999;32009;2224;MÁQUINAS SECUNDÁRIAS
92;FRIG. AURORA CASTRO;4228;CORTE CARCAÇA JOYSTICK 600 SULMAQ - ESTEIRA JOYSTICK 01;99999613;EPJ;SETOR DE ESPOSTEJAMENTO       ;8;254419;9999;32009;2224;MÁQUINAS PRINCIPAL
92;FRIG. AURORA CASTRO;4228;CORTE CARCAÇA JOYSTICK 600 SULMAQ - ESTEIRA JOYSTICK 01 - REDUTOR;99999614;EPJ;SETOR DE ESPOSTEJAMENTO       ;8;254419;9999;32009;2224;MÁQUINAS SECUNDÁRIAS
92;FRIG. AURORA CASTRO;4228;CORTE CARCAÇA JOYSTICK 600 SULMAQ - ESTEIRA JOYSTICK 01 - REDUTOR - MOTOR;99999615;EPJ;SETOR DE ESPOSTEJAMENTO       ;8;254419;9999;32009;2224;MÁQUINAS SECUNDÁRIAS
92;FRIG. AURORA CASTRO;4228;CORTE CARCAÇA JOYSTICK 600 SULMAQ - ESTEIRA JOYSTICK 01 - SISTEMA ELÉTRICO;99999616;EPJ;SETOR DE ESPOSTEJAMENTO       ;8;254419;9999;32009;2224;MÁQUINAS SECUNDÁRIAS
92;FRIG. AURORA CASTRO;4228;CORTE CARCAÇA JOYSTICK 600 SULMAQ - ESTEIRA JOYSTICK 01 - SISTEMA PNEUMÁTICO;99999617;EPJ;SETOR DE ESPOSTEJAMENTO       ;8;254419;9999;32009;2224;MÁQUINAS SECUNDÁRIAS
92;FRIG. AURORA CASTRO;4228;CORTE CARCAÇA JOYSTICK 600 SULMAQ - ESTEIRA JOYSTICK 02;99999623;EPJ;SETOR DE ESPOSTEJAMENTO       ;8;0;9999;32009;2224;OUTROS
92;FRIG. AURORA CASTRO;4228;CORTE CARCAÇA JOYSTICK 600 SULMAQ - ESTEIRA JOYSTICK 02 - REDUTOR;99999624;EPJ;SETOR DE ESPOSTEJAMENTO       ;8;0;9999;32009;2224;OUTROS
92;FRIG. AURORA CASTRO;4228;CORTE CARCAÇA JOYSTICK 600 SULMAQ - ESTEIRA JOYSTICK 02 - REDUTOR - MOTOR;99999625;EPJ;SETOR DE ESPOSTEJAMENTO       ;8;0;9999;32009;2224;OUTROS
92;FRIG. AURORA CASTRO;4228;CORTE CARCAÇA JOYSTICK 600 SULMAQ - ESTEIRA JOYSTICK 02 - SISTEMA ELÉTRICO;99999626;EPJ;SETOR DE ESPOSTEJAMENTO       ;8;0;9999;32009;2224;OUTROS
92;FRIG. AURORA CASTRO;4228;CORTE CARCAÇA JOYSTICK 600 SULMAQ - ESTEIRA JOYSTICK 02 - SISTEMA PNEUMÁTICO;99999627;EPJ;SETOR DE ESPOSTEJAMENTO       ;8;0;9999;32009;2224;OUTROS
92;FRIG. AURORA CASTRO;4228;CORTE CARCAÇA JOYSTICK 600 SULMAQ - MESA CORTE CARRÉ/BARRIGA;99999643;EPJ;SETOR DE ESPOSTEJAMENTO       ;8;258174;9999;32009;2224;MÁQUINAS PRINCIPAL
92;FRIG. AURORA CASTRO;4228;CORTE CARCAÇA JOYSTICK 600 SULMAQ - MESA CORTE CARRÉ/BARRIGA - SIST. ELÉTRICO;99999666;EPJ;SETOR DE ESPOSTEJAMENTO       ;8;258174;9999;32009;2224;MÁQUINAS SECUNDÁRIAS
92;FRIG. AURORA CASTRO;4228;CORTE CARCAÇA JOYSTICK 600 SULMAQ - MESA CORTE CARRÉ/BARRIGA - SIST. PNEUMÁTICO;99999574;EPJ;SETOR DE ESPOSTEJAMENTO       ;8;258174;9999;32009;2224;MÁQUINAS SECUNDÁRIAS
92;FRIG. AURORA CASTRO;4228;CORTE CARCAÇA JOYSTICK 600 SULMAQ - MESA CORTE CARRÉ/BARRIGA - SIST. SEGURANÇA;99999575;EPJ;SETOR DE ESPOSTEJAMENTO       ;8;258174;9999;32009;2224;MÁQUINAS SECUNDÁRIAS
92;FRIG. AURORA CASTRO;4228;CORTE CARCAÇA JOYSTICK 600 SULMAQ - MESA CORTE PALETA;99999618;EPJ;SETOR DE ESPOSTEJAMENTO       ;8;258178;9999;32009;2224;MÁQUINAS PRINCIPAL
92;FRIG. AURORA CASTRO;4228;CORTE CARCAÇA JOYSTICK 600 SULMAQ - MESA CORTE PALETA - SIST. DE SEGURANÇA;99999663;EPJ;SETOR DE ESPOSTEJAMENTO       ;8;258178;9999;32009;2224;MÁQUINAS SECUNDÁRIAS
92;FRIG. AURORA CASTRO;4228;CORTE CARCAÇA JOYSTICK 600 SULMAQ - MESA CORTE PALETA - SIST. ELÉTRICO;99999662;EPJ;SETOR DE ESPOSTEJAMENTO       ;8;258178;9999;32009;2224;MÁQUINAS SECUNDÁRIAS
92;FRIG. AURORA CASTRO;4228;CORTE CARCAÇA JOYSTICK 600 SULMAQ - MESA CORTE PERNIL;99999628;EPJ;SETOR DE ESPOSTEJAMENTO       ;8;258185;9999;32009;2224;MÁQUINAS PRINCIPAL
92;FRIG. AURORA CASTRO;4228;CORTE CARCAÇA JOYSTICK 600 SULMAQ - MESA CORTE PERNIL - SIST. ELÉTRICO;99999664;EPJ;SETOR DE ESPOSTEJAMENTO       ;8;258185;9999;32009;2224;MÁQUINAS SECUNDÁRIAS
92;FRIG. AURORA CASTRO;4228;CORTE CARCAÇA JOYSTICK 600 SULMAQ - MESA CORTE PERNIL - SIST. SEGURANÇA;99999665;EPJ;SETOR DE ESPOSTEJAMENTO       ;8;258185;9999;32009;2224;MÁQUINAS SECUNDÁRIAS
92;FRIG. AURORA CASTRO;4228;CORTE CARCAÇA JOYSTICK 600 SULMAQ - MESA CORTE PÉS;99999659;EPJ;SETOR DE ESPOSTEJAMENTO       ;8;254593;9999;32009;2224;MÁQUINAS PRINCIPAL
92;FRIG. AURORA CASTRO;4228;CORTE CARCAÇA JOYSTICK 600 SULMAQ - MESA CORTE PÉS - SISTEMA DE SEGURANÇA;99999571;EPJ;SETOR DE ESPOSTEJAMENTO       ;8;254593;9999;32009;2224;MÁQUINAS SECUNDÁRIAS
92;FRIG. AURORA CASTRO;4228;CORTE CARCAÇA JOYSTICK 600 SULMAQ - MESA CORTE PÉS - SISTEMA ELÉTRICO;99999667;EPJ;SETOR DE ESPOSTEJAMENTO       ;8;254593;9999;32009;2224;MÁQUINAS SECUNDÁRIAS
92;FRIG. AURORA CASTRO;4228;CORTE CARCAÇA JOYSTICK 600 SULMAQ - SERRA CORTE CARRÉ/BARRIGA;99986298;EPJ;SETOR DE ESPOSTEJAMENTO       ;6;258174;9999;32009;2224;MÁQUINAS SECUNDÁRIAS
92;FRIG. AURORA CASTRO;4228;CORTE CARCAÇA JOYSTICK 600 SULMAQ - SERRA CORTE CARRÉ/BARRIGA - REDUTOR;99999572;EPJ;SETOR DE ESPOSTEJAMENTO       ;8;258174;9999;32009;2224;MÁQUINAS SECUNDÁRIAS
92;FRIG. AURORA CASTRO;4228;CORTE CARCAÇA JOYSTICK 600 SULMAQ - SERRA CORTE CARRÉ/BARRIGA - REDUTOR - MOTOR;99999573;EPJ;SETOR DE ESPOSTEJAMENTO       ;8;258174;9999;32009;2224;MÁQUINAS SECUNDÁRIAS
92;FRIG. AURORA CASTRO;4228;CORTE CARCAÇA JOYSTICK 600 SULMAQ - SERRA CORTE PALETA;99986294;EPJ;SETOR DE ESPOSTEJAMENTO       ;8;258178;9999;32009;2224;MÁQUINAS SECUNDÁRIAS
92;FRIG. AURORA CASTRO;4228;CORTE CARCAÇA JOYSTICK 600 SULMAQ - SERRA CORTE PALETA - REDUTOR;99999564;EPJ;SETOR DE ESPOSTEJAMENTO       ;8;258178;9999;32009;2224;MÁQUINAS SECUNDÁRIAS
92;FRIG. AURORA CASTRO;4228;CORTE CARCAÇA JOYSTICK 600 SULMAQ - SERRA CORTE PALETA - REDUTOR - MOTOR;99999565;EPJ;SETOR DE ESPOSTEJAMENTO       ;8;258178;9999;32009;2224;MÁQUINAS SECUNDÁRIAS
92;FRIG. AURORA CASTRO;4228;CORTE CARCAÇA JOYSTICK 600 SULMAQ - SERRA CORTE PERNIL;99986297;EPJ;SETOR DE ESPOSTEJAMENTO       ;8;258185;9999;32009;2224;MÁQUINAS SECUNDÁRIAS
92;FRIG. AURORA CASTRO;4228;CORTE CARCAÇA JOYSTICK 600 SULMAQ - SERRA CORTE PERNIL - REDUTOR;99999566;EPJ;SETOR DE ESPOSTEJAMENTO       ;8;258185;9999;32009;2224;MÁQUINAS SECUNDÁRIAS
92;FRIG. AURORA CASTRO;4228;CORTE CARCAÇA JOYSTICK 600 SULMAQ - SERRA CORTE PERNIL - REDUTOR - MOTOR;99999567;EPJ;SETOR DE ESPOSTEJAMENTO       ;8;258185;9999;32009;2224;MÁQUINAS SECUNDÁRIAS
92;FRIG. AURORA CASTRO;4228;CORTE CARCAÇA JOYSTICK 600 SULMAQ - SERRA CORTE PÉS;99999568;EPJ;SETOR DE ESPOSTEJAMENTO       ;8;254593;9999;32009;2224;MÁQUINAS SECUNDÁRIAS
92;FRIG. AURORA CASTRO;4228;CORTE CARCAÇA JOYSTICK 600 SULMAQ - SERRA CORTE PÉS - REDUTOR;99999569;EPJ;SETOR DE ESPOSTEJAMENTO       ;8;254593;9999;32009;2224;MÁQUINAS SECUNDÁRIAS
92;FRIG. AURORA CASTRO;4228;CORTE CARCAÇA JOYSTICK 600 SULMAQ - SERRA CORTE PÉS - REDUTOR - MOTOR;99999570;EPJ;SETOR DE ESPOSTEJAMENTO       ;8;254593;9999;32009;2224;MÁQUINAS SECUNDÁRIAS
92;FRIG. AURORA CASTRO;4228;CORTES ESP - BISTECA - EMBALADORA FLOWPACK PV550 ULMA;99985569;EPJ;SETOR DE ESPOSTEJAMENTO       ;6;254675;9999;33000;2224;MÁQUINAS PRINCIPAL
92;FRIG. AURORA CASTRO;4228;CORTES ESP - BISTECA - EMBALADORA FLOWPACK PV550 ULMA - CABINE DE RODILHOS;99999732;EPJ;SETOR DE ESPOSTEJAMENTO       ;8;254675;9999;33000;2224;MÁQUINAS SECUNDÁRIAS
92;FRIG. AURORA CASTRO;4228;CORTES ESP - BISTECA - EMBALADORA FLOWPACK PV550 ULMA - ESTEIRA DE ALIMENTAÇÃO;99999733;EPJ;SETOR DE ESPOSTEJAMENTO       ;8;254675;9999;33000;2224;MÁQUINAS SECUNDÁRIAS
92;FRIG. AURORA CASTRO;4228;CORTES ESP - BISTECA - EMBALADORA FLOWPACK PV550 ULMA - ESTEIRA DE SAÍDA;99999735;EPJ;SETOR DE ESPOSTEJAMENTO       ;6;254675;9999;33000;2224;MÁQUINAS SECUNDÁRIAS
92;FRIG. AURORA CASTRO;4228;CORTES ESP - BISTECA - EMBALADORA FLOWPACK PV550 ULMA - ESTEIRA PRINCIPAL;99999734;EPJ;SETOR DE ESPOSTEJAMENTO       ;8;254675;9999;33000;2224;MÁQUINAS SECUNDÁRIAS
92;FRIG. AURORA CASTRO;4228;CORTES ESP - BISTECA - EMBALADORA FLOWPACK PV550 ULMA - SISTEMA DE MORDAÇA;99999731;EPJ;SETOR DE ESPOSTEJAMENTO       ;8;254675;9999;33000;2224;MÁQUINAS SECUNDÁRIAS
92;FRIG. AURORA CASTRO;4228;CORTES ESP - BISTECA - EMBALADORA FLOWPACK PV550 ULMA - SISTEMA DE SEGURANÇA;99999730;EPJ;SETOR DE ESPOSTEJAMENTO       ;8;254675;9999;33000;2224;MÁQUINAS SECUNDÁRIAS
92;FRIG. AURORA CASTRO;4228;CORTES ESP - BISTECA - EMBALADORA FLOWPACK PV550 ULMA - SISTEMA DE TRANSMISSÃO;2859;EPJ;SETOR DE ESPOSTEJAMENTO       ;6;254675;9999;46001;2224;MÁQUINAS SECUNDÁRIAS
92;FRIG. AURORA CASTRO;4228;CORTES ESP - BISTECA - EMBALADORA FLOWPACK PV550 ULMA - SISTEMA ELÉTRICO;99999729;EPJ;SETOR DE ESPOSTEJAMENTO       ;8;254675;9999;33000;2224;MÁQUINAS SECUNDÁRIAS
92;FRIG. AURORA CASTRO;4228;CORTES ESP - BISTECA - ESTEIRA CURTA SAÍDA TUNEL ENCO. TR-200;99985745;EPJ;SETOR DE ESPOSTEJAMENTO       ;4;254681;9999;29004;2224;MÁQUINAS PRINCIPAL
92;FRIG. AURORA CASTRO;4228;CORTES ESP - BISTECA - ESTEIRA CURTA SAÍDA TUNEL ENCO. TR-200 - REDUTOR;99999750;EPJ;SETOR DE ESPOSTEJAMENTO       ;4;254681;9999;29004;2224;MÁQUINAS SECUNDÁRIAS
92;FRIG. AURORA CASTRO;4228;CORTES ESP - BISTECA - ESTEIRA CURTA SAÍDA TUNEL ENCO. TR-200 - REDUTOR - MOTOR;99999751;EPJ;SETOR DE ESPOSTEJAMENTO       ;4;254681;9999;29004;2224;MÁQUINAS SECUNDÁRIAS
92;FRIG. AURORA CASTRO;4228;CORTES ESP - BISTECA - ESTEIRA CURTA SAÍDA TUNEL ENCO. TR-200 - SISTEMA DE SEG.;99999753;EPJ;SETOR DE ESPOSTEJAMENTO       ;4;254681;9999;29004;2224;MÁQUINAS SECUNDÁRIAS
92;FRIG. AURORA CASTRO;4228;CORTES ESP - BISTECA - ESTEIRA CURTA SAÍDA TUNEL ENCO. TR-200 - SISTEMA ELÉTRICO;99999752;EPJ;SETOR DE ESPOSTEJAMENTO       ;4;254681;9999;29004;2224;MÁQUINAS SECUNDÁRIAS
92;FRIG. AURORA CASTRO;4228;CORTES ESP - BISTECA - ESTEIRA CURTA SAÍDA V-CUT 240 MAREL;99999745;EPJ;SETOR DE ESPOSTEJAMENTO       ;4;0;9999;29004;2224;OUTROS
92;FRIG. AURORA CASTRO;4228;CORTES ESP - BISTECA - ESTEIRA CURTA SAÍDA V-CUT 240 MAREL - REDUTOR;99999746;EPJ;SETOR DE ESPOSTEJAMENTO       ;4;0;9999;29004;2224;OUTROS
92;FRIG. AURORA CASTRO;4228;CORTES ESP - BISTECA - ESTEIRA CURTA SAÍDA V-CUT 240 MAREL - REDUTOR - MOTOR;99999747;EPJ;SETOR DE ESPOSTEJAMENTO       ;4;0;9999;29004;2224;OUTROS
92;FRIG. AURORA CASTRO;4228;CORTES ESP - BISTECA - ESTEIRA CURTA SAÍDA V-CUT 240 MAREL - SISTEMA DE SEGUR.;99999749;EPJ;SETOR DE ESPOSTEJAMENTO       ;4;0;9999;29004;2224;OUTROS
92;FRIG. AURORA CASTRO;4228;CORTES ESP - BISTECA - ESTEIRA CURTA SAÍDA V-CUT 240 MAREL - SISTEMA ELÉTRICO;99999748;EPJ;SETOR DE ESPOSTEJAMENTO       ;4;0;9999;29004;2224;OUTROS
92;FRIG. AURORA CASTRO;4228;CORTES ESP - BISTECA - ESTEIRA DE SAÍDA TUNEL DE CONGEL. JBT;99985663;EPJ;SETOR DE ESPOSTEJAMENTO       ;6;254678;9999;29004;2224;MÁQUINAS PRINCIPAL
92;FRIG. AURORA CASTRO;4228;CORTES ESP - BISTECA - ESTEIRA DE SAÍDA TUNEL DE CONGEL. JBT - REDUTOR;99999718;EPJ;SETOR DE ESPOSTEJAMENTO       ;6;254678;9999;29004;2224;MÁQUINAS SECUNDÁRIAS
92;FRIG. AURORA CASTRO;4228;CORTES ESP - BISTECA - ESTEIRA DE SAÍDA TUNEL DE CONGEL. JBT - REDUTOR - MOTOR;99999719;EPJ;SETOR DE ESPOSTEJAMENTO       ;6;254678;9999;29004;2224;MÁQUINAS SECUNDÁRIAS
92;FRIG. AURORA CASTRO;4228;CORTES ESP - BISTECA - ESTEIRA DE SAÍDA TUNEL DE CONGEL. JBT - SIST. DE SEGUR.;99999721;EPJ;SETOR DE ESPOSTEJAMENTO       ;6;254678;9999;29004;2224;MÁQUINAS SECUNDÁRIAS
92;FRIG. AURORA CASTRO;4228;CORTES ESP - BISTECA - ESTEIRA DE SAÍDA TUNEL DE CONGEL. JBT - SIST. ELÉTRICO;99999720;EPJ;SETOR DE ESPOSTEJAMENTO       ;6;254678;9999;29004;2224;MÁQUINAS SECUNDÁRIAS
92;FRIG. AURORA CASTRO;4228;CORTES ESP - BISTECA - ESTEIRA ELEVATÓRIA BISTECA EMBALADA;99999759;EPJ;SETOR DE ESPOSTEJAMENTO       ;4;254683;9999;29004;2224;MÁQUINAS PRINCIPAL
92;FRIG. AURORA CASTRO;4228;CORTES ESP - BISTECA - ESTEIRA ELEVATÓRIA BISTECA EMBALADA - REDUTOR;99999760;EPJ;SETOR DE ESPOSTEJAMENTO       ;4;254683;9999;29004;2224;MÁQUINAS SECUNDÁRIAS
92;FRIG. AURORA CASTRO;4228;CORTES ESP - BISTECA - ESTEIRA ELEVATÓRIA BISTECA EMBALADA - REDUTOR - MOTOR;99999761;EPJ;SETOR DE ESPOSTEJAMENTO       ;4;254683;9999;29004;2224;MÁQUINAS SECUNDÁRIAS
92;FRIG. AURORA CASTRO;4228;CORTES ESP - BISTECA - ESTEIRA ELEVATÓRIA BISTECA EMBALADA - SISTEMA DE SEGUR.;99999763;EPJ;SETOR DE ESPOSTEJAMENTO       ;4;254683;9999;29004;2224;MÁQUINAS SECUNDÁRIAS
92;FRIG. AURORA CASTRO;4228;CORTES ESP - BISTECA - ESTEIRA ELEVATÓRIA BISTECA EMBALADA - SISTEMA ELÉTRICO;99999762;EPJ;SETOR DE ESPOSTEJAMENTO       ;4;254683;9999;29004;2224;MÁQUINAS SECUNDÁRIAS
92;FRIG. AURORA CASTRO;4228;CORTES ESP - BISTECA - ESTEIRA RETA BISTECA EMBALADA;99999754;EPJ;SETOR DE ESPOSTEJAMENTO       ;4;254682;9999;29004;2224;MÁQUINAS PRINCIPAL
92;FRIG. AURORA CASTRO;4228;CORTES ESP - BISTECA - ESTEIRA RETA BISTECA EMBALADA - REDUTOR;99999755;EPJ;SETOR DE ESPOSTEJAMENTO       ;4;254682;9999;29004;2224;MÁQUINAS SECUNDÁRIAS
92;FRIG. AURORA CASTRO;4228;CORTES ESP - BISTECA - ESTEIRA RETA BISTECA EMBALADA - REDUTOR - MOTOR;99999756;EPJ;SETOR DE ESPOSTEJAMENTO       ;4;254682;9999;29004;2224;MÁQUINAS SECUNDÁRIAS
92;FRIG. AURORA CASTRO;4228;CORTES ESP - BISTECA - ESTEIRA RETA BISTECA EMBALADA - SISTEMA DE SEGURANÇA;99999758;EPJ;SETOR DE ESPOSTEJAMENTO       ;4;254682;9999;29004;2224;MÁQUINAS SECUNDÁRIAS
92;FRIG. AURORA CASTRO;4228;CORTES ESP - BISTECA - ESTEIRA RETA BISTECA EMBALADA - SISTEMA ELÉTRICO;99999757;EPJ;SETOR DE ESPOSTEJAMENTO       ;4;254682;9999;29004;2224;MÁQUINAS SECUNDÁRIAS
92;FRIG. AURORA CASTRO;4228;CORTES ESP - BISTECA - FATIADORA DE BISTECA SLICR COMFORT21;99994797;EPJ;SETOR DE ESPOSTEJAMENTO       ;6;257032;9999;5008;2224;MÁQUINAS PRINCIPAL
92;FRIG. AURORA CASTRO;4228;CORTES ESP - BISTECA - FATIADORA DE BISTECA SLICR COMFORT21 - REDUTOR;99999764;EPJ;SETOR DE ESPOSTEJAMENTO       ;4;257032;9999;5008;2224;MÁQUINAS SECUNDÁRIAS
92;FRIG. AURORA CASTRO;4228;CORTES ESP - BISTECA - FATIADORA DE BISTECA SLICR COMFORT21 - REDUTOR - REDUTOR;99999765;EPJ;SETOR DE ESPOSTEJAMENTO       ;4;257032;9999;5008;2224;MÁQUINAS SECUNDÁRIAS
92;FRIG. AURORA CASTRO;4228;CORTES ESP - BISTECA - FATIADORA DE BISTECA SLICR COMFORT21 - SISTEMA DE SEGUR.;99999767;EPJ;SETOR DE ESPOSTEJAMENTO       ;4;257032;9999;5008;2224;MÁQUINAS SECUNDÁRIAS
92;FRIG. AURORA CASTRO;4228;CORTES ESP - BISTECA - FATIADORA DE BISTECA SLICR COMFORT21 - SISTEMA ELÉTRICO;99999766;EPJ;SETOR DE ESPOSTEJAMENTO       ;4;257032;9999;5008;2224;MÁQUINAS SECUNDÁRIAS
92;FRIG. AURORA CASTRO;4228;CORTES ESP - BISTECA - FATIADORA V-CUT 240 MAREL;99985613;EPJ;SETOR DE ESPOSTEJAMENTO       ;6;254679;9999;5008;2224;MÁQUINAS PRINCIPAL
92;FRIG. AURORA CASTRO;4228;CORTES ESP - BISTECA - TUNEL DE CONGEL. JBT ADVANTEC;99985781;EPJ;SETOR DE ESPOSTEJAMENTO       ;6;254668;9999;5002;2224;MÁQUINAS PRINCIPAL
92;FRIG. AURORA CASTRO;4228;CORTES ESP - BISTECA - TUNEL ENCOLHIMENTO TR-200 ULMA;99999736;EPJ;SETOR DE ESPOSTEJAMENTO       ;6;0;9999;33000;2224;OUTROS
92;FRIG. AURORA CASTRO;4228;CORTES ESP - BISTECA - TUNEL ENCOLHIMENTO TR-200 ULMA - ESTEIRA DE TRANSPORTE;99999739;EPJ;SETOR DE ESPOSTEJAMENTO       ;6;0;9999;33000;2224;OUTROS
92;FRIG. AURORA CASTRO;4228;CORTES ESP - BISTECA - TUNEL ENCOLHIMENTO TR-200 ULMA - RESISTÊNCIAS;99999744;EPJ;SETOR DE ESPOSTEJAMENTO       ;6;0;9999;33000;2224;OUTROS
92;FRIG. AURORA CASTRO;4228;CORTES ESP - BISTECA - TUNEL ENCOLHIMENTO TR-200 ULMA - SISTEMA DE SEGURANÇA;99999738;EPJ;SETOR DE ESPOSTEJAMENTO       ;6;0;9999;33000;2224;OUTROS
92;FRIG. AURORA CASTRO;4228;CORTES ESP - BISTECA - TUNEL ENCOLHIMENTO TR-200 ULMA - SISTEMA ELÉTRICO;99999737;EPJ;SETOR DE ESPOSTEJAMENTO       ;6;0;9999;33000;2224;OUTROS
