CODIGO UNIDADE;NOME UNIDADE;CODIGO DEPOSITO;DESCRIÇÃO DEPOSITO;CODIGO LOCAL;DESCRIÇÃO LOCAL;ESTANTE;PRATELEIRA;COLUNA;SEQUENCIA;CODIGO DEST. USO;DESCRIÇÃO DEST. USO;CODIGO ITEM;DESCRIÇÃO ITEM;CODIGO GRUPO DE ESTOQUE;DESCRIÇÃO GRUPO DE ESTOQUE;CODIGO SUBGRUPO DE ESTOQUE;DESCRIÇÃO SUBGRUPO DE ESTOQUE;UNIDADE MEDIDA;DATA ULTIMA COMPRA;CODIGO LOTE;LEGENDA LOTE;QUANTIDADE;VALOR;SITUAÇÃO PILHA;DATA CRIAÇÃO;MARCA REFERENCIA;CONTROLA ESTOQUE MINIMO;DATA FECHAMENTO;DATA GERAÇÃO;CLASSIFICAÇÃO TEMPO SEM CONSUMO;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;11;8;2;3;3;ESTOQUE MINIMO;186022;CONJUNTO BICO NEBULIZ COD.06.01.1071,MONTEMIL;14;MATERIAIS PARA USO EM MANUTENCOES;1;PECAS P/ MAQUINAS PROCESSO PRODUTIVO;UN;;;;7;1385,29;;;;SIM;;03/05/2026 10:07;OCIOSO;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;11;8;2;4;3;ESTOQUE MINIMO;186023;ENGRENAGEM 008.001.000.068;14;MATERIAIS PARA USO EM MANUTENCOES;2;PECAS P/MAQUINAS DE APOIO A PRODUCAO;UN;;;;1;592,81;;;;SIM;;03/05/2026 10:07;EM OBSOLESCENCIA;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;11;8;2;5;3;ESTOQUE MINIMO;186025;MOLA SUPORTE RESISTENCIA COD.1100,MTSC;14;MATERIAIS PARA USO EM MANUTENCOES;2;PECAS P/MAQUINAS DE APOIO A PRODUCAO;UN;;;;4;706,18;;;;SIM;;03/05/2026 10:07;EM OBSOLESCENCIA;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;11;8;2;6;3;ESTOQUE MINIMO;130203;ENGR.ACO CARB.Z=20 DENTES ASA 60/2;14;MATERIAIS PARA USO EM MANUTENCOES;27;COMPON. DE TRANSMISSAO - (CORRENTES/EMENDAS/POLIAS/ENG.);UN;;;;3;358,58;;;;SIM;;03/05/2026 10:07;OCIOSO;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;11;8;2;7;3;ESTOQUE MINIMO;186028;POLIA V MOTORA 2 CANAIS PERFIL B ALUMINIO 100MM SEM FURO;14;MATERIAIS PARA USO EM MANUTENCOES;2;PECAS P/MAQUINAS DE APOIO A PRODUCAO;UN;;;;1;432,26;;;;NÃO;;03/05/2026 10:07;EM OBSOLESCENCIA;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;11;8;2;8;3;ESTOQUE MINIMO;186029;DISSIPADOR DE CALOR EM ALUMINIO 20.29.01;14;MATERIAIS PARA USO EM MANUTENCOES;2;PECAS P/MAQUINAS DE APOIO A PRODUCAO;UN;;;;2;356,99;;;;SIM;;03/05/2026 10:07;EM OBSOLESCENCIA;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;11;8;2;9;3;ESTOQUE MINIMO;186030;RODA DENTADA 76D 307,32MM COD.009.002.000.079;14;MATERIAIS PARA USO EM MANUTENCOES;2;PECAS P/MAQUINAS DE APOIO A PRODUCAO;UN;;;;2;692,89;;;;SIM;;03/05/2026 10:07;EM OBSOLESCENCIA;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;11;8;2;10;3;ESTOQUE MINIMO;186031;RODA DENTADA 21D 59,15MM COD.009.002.000.048;14;MATERIAIS PARA USO EM MANUTENCOES;2;PECAS P/MAQUINAS DE APOIO A PRODUCAO;UN;;;;2;694,22;;;;SIM;;03/05/2026 10:07;EM OBSOLESCENCIA;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;11;8;3;1;3;ESTOQUE MINIMO;186174;FONTE CHAVEADA 100-240VCA 30W 2,5A COD.S8VS03012,OMRON;14;MATERIAIS PARA USO EM MANUTENCOES;2;PECAS P/MAQUINAS DE APOIO A PRODUCAO;UN;;;;1;1498,29;;;;SIM;;03/05/2026 10:07;REGULAR;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;11;8;3;2;3;ESTOQUE MINIMO;98266;FONTE CHAVEADA COD.S8VS03024,OMRON;14;MATERIAIS PARA USO EM MANUTENCOES;5;COMPONENTES ELETRICOS E ELETRONICO AUTOMACAO;UN;;;;1;1054,8;;;;SIM;;03/05/2026 10:07;REGULAR;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;11;8;3;4;3;ESTOQUE MINIMO;186070;FONTE CHAVEADA 30W ENTR.100/240V SAIDA 24V 2902991,PHOENIX;14;MATERIAIS PARA USO EM MANUTENCOES;2;PECAS P/MAQUINAS DE APOIO A PRODUCAO;UN;;;;4;1317,69;;;;SIM;;03/05/2026 10:07;REGULAR;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;11;8;3;5;3;ESTOQUE MINIMO;121528;FONTE CHAV.60W ENTR.100/240V SAID.24V 2,5A S8VK-C06024,OMRON;14;MATERIAIS PARA USO EM MANUTENCOES;5;COMPONENTES ELETRICOS E ELETRONICO AUTOMACAO;UN;;;;3;871,15;;;;SIM;;03/05/2026 10:07;REGULAR;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;11;8;3;6;3;ESTOQUE MINIMO;135210;RELE DIGITAL 24V PSR-SCP ESAM4 CONTATO GUIA 2900525,PHOENIX;14;MATERIAIS PARA USO EM MANUTENCOES;5;COMPONENTES ELETRICOS E ELETRONICO AUTOMACAO;UN;;;;2;1703,47;;;;SIM;;03/05/2026 10:07;REGULAR;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;11;8;4;1;3;ESTOQUE MINIMO;186703;ACOPLAMENTO FLEX PNEU AT70;14;MATERIAIS PARA USO EM MANUTENCOES;2;PECAS P/MAQUINAS DE APOIO A PRODUCAO;UN;;;;1;1071,86;;;;SIM;;03/05/2026 10:07;OCIOSO;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;11;8;4;2;3;ESTOQUE MINIMO;65950;"GAXETA (PTFE/GRAFITE) 3/8"" 2007G,TEADIT";14;MATERIAIS PARA USO EM MANUTENCOES;10;MATERIAIS PARA VEDACOES;KG;;;;3,8;2715,85;;;;SIM;;03/05/2026 10:07;OCIOSO;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;11;8;4;3;3;ESTOQUE MINIMO;160425;"VALVULA GLOBO 1.1/2"" AV210D40SS NF 042N4557,DANFOSS";14;MATERIAIS PARA USO EM MANUTENCOES;13;VALVULAS E REGISTROS;UN;;;;2;7079,98;;;;SIM;;03/05/2026 10:07;OCIOSO;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;11;8;4;4;3;ESTOQUE MINIMO;65944;"GAXETA (PTFE/GRAFITE) 5/8"" 2007G,TEADIT";14;MATERIAIS PARA USO EM MANUTENCOES;10;MATERIAIS PARA VEDACOES;KG;;;;4;1154,77;;;;SIM;;03/05/2026 10:07;OCIOSO;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;11;8;5;2;3;ESTOQUE MINIMO;187365;VALVULA SOLENOIDE 3V 24VCC BSPT 1/4 2,4MM;14;MATERIAIS PARA USO EM MANUTENCOES;2;PECAS P/MAQUINAS DE APOIO A PRODUCAO;UN;;;;1;1372,65;;;;SIM;;03/05/2026 10:07;EM OBSOLESCENCIA;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;11;8;5;6;3;ESTOQUE MINIMO;194473;CONJUNTO DE VOLANTE GUIA DIANTEIRO COD.2021SFX2350,SOFFINOX;14;MATERIAIS PARA USO EM MANUTENCOES;2;PECAS P/MAQUINAS DE APOIO A PRODUCAO;UN;;;;1;13781,27;;;Marca: 50 SMC ;SIM;;03/05/2026 10:07;OCIOSO;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;11;8;6;1;3;ESTOQUE MINIMO;174851;RESISTENCIA ALETADA COD.302699900002,SEMIL;14;MATERIAIS PARA USO EM MANUTENCOES;1;PECAS P/ MAQUINAS PROCESSO PRODUTIVO;UN;;;;9;1446,11;;;;SIM;;03/05/2026 10:07;OCIOSO;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;11;8;6;3;3;ESTOQUE MINIMO;144288;SEW,MOTOREDUTOR WA20/T DRN71M4 ROT.ENT.SAIDA 1730/89;14;MATERIAIS PARA USO EM MANUTENCOES;1;PECAS P/ MAQUINAS PROCESSO PRODUTIVO;UN;;;;2;6378,83;;;;SIM;;03/05/2026 10:07;REGULAR;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;12;1;1;1;3;ESTOQUE MINIMO;135930;ELEMENTO FILTRANTE SPIN-ON 0160 MA 010 BN COD.314022,HYDAC;14;MATERIAIS PARA USO EM MANUTENCOES;1;PECAS P/ MAQUINAS PROCESSO PRODUTIVO;UN;;;;1;973,09;;;;SIM;;03/05/2026 10:07;EM OBSOLESCENCIA;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;12;1;1;2;3;ESTOQUE MINIMO;186893;SENSOR DE TEMPERATURA COD.142659,HOEGGER;14;MATERIAIS PARA USO EM MANUTENCOES;2;PECAS P/MAQUINAS DE APOIO A PRODUCAO;UN;;;;1;0,01;;;;SIM;;03/05/2026 10:07;EM OBSOLESCENCIA;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;12;1;1;3;3;ESTOQUE MINIMO;186894;CONECTOR FEMEA REF.152992,HOEGGER;14;MATERIAIS PARA USO EM MANUTENCOES;1;PECAS P/ MAQUINAS PROCESSO PRODUTIVO;UN;;;;1;1052,01;;;;SIM;;03/05/2026 10:07;EM OBSOLESCENCIA;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;12;1;1;4;3;ESTOQUE MINIMO;186895;CONECTOR FEMEA REF.112611,HOEGGER;14;MATERIAIS PARA USO EM MANUTENCOES;2;PECAS P/MAQUINAS DE APOIO A PRODUCAO;UN;;;;1;924,72;;;;SIM;;03/05/2026 10:07;EM OBSOLESCENCIA;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;12;1;1;5;3;ESTOQUE MINIMO;186931;BOTAO COMANDO COD.158642,HOEGGER;14;MATERIAIS PARA USO EM MANUTENCOES;2;PECAS P/MAQUINAS DE APOIO A PRODUCAO;UN;;;;2;4489,47;;;;SIM;;03/05/2026 10:07;OCIOSO;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;12;1;1;6;3;ESTOQUE MINIMO;186932;CONJUNTO KIT DE VEDACAO COD.113755,HOEGGER;14;MATERIAIS PARA USO EM MANUTENCOES;2;PECAS P/MAQUINAS DE APOIO A PRODUCAO;UN;;;;1;11588,35;;;;SIM;;03/05/2026 10:07;OCIOSO;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;12;1;2;1;3;ESTOQUE MINIMO;57375;"CONEXAO RAPIDA PU CURVA TIPO ""L"" 1/8X4 QSL COD.153045,FESTO";14;MATERIAIS PARA USO EM MANUTENCOES;11;CONEXOES PNEUMATICA;UN;;;;29;671;;;;SIM;;03/05/2026 10:07;REGULAR;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;12;1;2;2;3;ESTOQUE MINIMO;185582;COTOVELO 90GR MC LT/PBT BSPP 1/8 OD M4;14;MATERIAIS PARA USO EM MANUTENCOES;2;PECAS P/MAQUINAS DE APOIO A PRODUCAO;UN;;;;8;46,61;;;;SIM;;03/05/2026 10:07;OCIOSO;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;12;1;2;3;3;ESTOQUE MINIMO;143414;"CONEXAO PNEUM.RAPIDA PU CURVA TIPO ""L"" 1/4X4MM";14;MATERIAIS PARA USO EM MANUTENCOES;11;CONEXOES PNEUMATICA;UN;;;;33;162,86;;;;SIM;;03/05/2026 10:07;OCIOSO;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;12;1;2;4;3;ESTOQUE MINIMO;88209;"CONEXAO PNEUM.RAPIDA PU CURVA TIPO ""L"" 1/4""X6MM";14;MATERIAIS PARA USO EM MANUTENCOES;11;CONEXOES PNEUMATICA;UN;;;;25;182,3;;;;SIM;;03/05/2026 10:07;OCIOSO;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;12;1;2;5;3;ESTOQUE MINIMO;85371;"CONEXAO RAP PU CURVA TP ""L"" 1/4X6MM QSL COD.CFS130731,FESTO";14;MATERIAIS PARA USO EM MANUTENCOES;11;CONEXOES PNEUMATICA;UN;;;;42;834,43;;;;SIM;;03/05/2026 10:07;EM OBSOLESCENCIA;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;12;1;2;6;3;ESTOQUE MINIMO;57076;"CONEXAO RAP PU CURVA TIPO ""L"" 1/8X6 QSL COD.FS130729,FESTO";14;MATERIAIS PARA USO EM MANUTENCOES;11;CONEXOES PNEUMATICA;UN;;;;20;535,1;;;;SIM;;03/05/2026 10:07;REGULAR;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;12;1;2;7;3;ESTOQUE MINIMO;88210;"CONEXAO PNEUM.RAPIDA PU CURVA TIPO ""L"" 1/4""X8MM";14;MATERIAIS PARA USO EM MANUTENCOES;11;CONEXOES PNEUMATICA;UN;;;;4;26,34;;;;NÃO;;03/05/2026 10:07;REGULAR;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;12;1;2;8;3;ESTOQUE MINIMO;57016;"CONEXAO RAPI PU CURVA TIPO ""L"" 1/4X8 QSL COD.FS130732,FESTO";14;MATERIAIS PARA USO EM MANUTENCOES;11;CONEXOES PNEUMATICA;UN;;;;29;658,12;;;;SIM;;03/05/2026 10:07;REGULAR;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;12;1;2;9;3;ESTOQUE MINIMO;175239;"CONEXAO PNEUM.RAP.PU CURVA TIPO ""L"" 1/2X8MM";14;MATERIAIS PARA USO EM MANUTENCOES;11;CONEXOES PNEUMATICA;UN;;;;107;874,39;;;;SIM;;03/05/2026 10:07;REGULAR;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;12;1;2;10;3;ESTOQUE MINIMO;76048;"CONEXAO RAPI PU CURVA TIPO ""L"" 3/8X8 QSL COD.FS130735,FESTO";14;MATERIAIS PARA USO EM MANUTENCOES;11;CONEXOES PNEUMATICA;UN;;;;22;728,45;;;;SIM;;03/05/2026 10:07;REGULAR;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;12;1;2;11;3;ESTOQUE MINIMO;76050;"CONEXAO RAPI PU CURVA TP ""L"" 1/4X10MM QSL COD.FS130733,FESTO";14;MATERIAIS PARA USO EM MANUTENCOES;11;CONEXOES PNEUMATICA;UN;;;;21;889,83;;;;SIM;;03/05/2026 10:07;REGULAR;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;12;1;2;12;3;ESTOQUE MINIMO;134524;"CONEXAO RAPIDA PU CURVA TIPO ""L"" 1/2X10 QSL COD.133192,FESTO";14;MATERIAIS PARA USO EM MANUTENCOES;11;CONEXOES PNEUMATICA;UN;;;;48;2244,94;;;;SIM;;03/05/2026 10:07;REGULAR;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;12;1;2;13;3;ESTOQUE MINIMO;20904;"CONEXAO PNEUM.RAPIDA PU CURVA TIPO ""L"" 1/2X12MM";14;MATERIAIS PARA USO EM MANUTENCOES;11;CONEXOES PNEUMATICA;UN;;;;11;88,01;;;;SIM;;03/05/2026 10:07;REGULAR;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;12;1;3;1;3;ESTOQUE MINIMO;188113;VARETA COM CABECA COD.001939,UNIRONS;14;MATERIAIS PARA USO EM MANUTENCOES;1;PECAS P/ MAQUINAS PROCESSO PRODUTIVO;UN;;;;20;251,38;;;;SIM;;03/05/2026 10:07;EM OBSOLESCENCIA;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;12;1;5;1;3;ESTOQUE MINIMO;51221;TERMOPAR TIPO ''J'' DIAM 12X6,25 COD.4952417,ULMA;14;MATERIAIS PARA USO EM MANUTENCOES;1;PECAS P/ MAQUINAS PROCESSO PRODUTIVO;UN;;;;2;532,16;;;;SIM;;03/05/2026 10:07;REGULAR;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;12;1;5;2;3;ESTOQUE MINIMO;51671;RELE DE POTENCIA 24VDC COD.MY4,OMRON;14;MATERIAIS PARA USO EM MANUTENCOES;5;COMPONENTES ELETRICOS E ELETRONICO AUTOMACAO;UN;;;;3;190,01;;;;SIM;;03/05/2026 10:07;OCIOSO;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;12;1;5;3;3;ESTOQUE MINIMO;185810;RESISTENCIA REF.1420247,ULMA;14;MATERIAIS PARA USO EM MANUTENCOES;1;PECAS P/ MAQUINAS PROCESSO PRODUTIVO;UN;;;;10;12456,32;;;;NÃO;;03/05/2026 10:07;REGULAR;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;12;1;5;4;3;ESTOQUE MINIMO;185811;MOTOR COD.9521373,ULMA;14;MATERIAIS PARA USO EM MANUTENCOES;1;PECAS P/ MAQUINAS PROCESSO PRODUTIVO;UN;;;;3;9866,1;;;;NÃO;;03/05/2026 10:07;EM OBSOLESCENCIA;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;12;1;6;3;3;ESTOQUE MINIMO;90125;CABO CONEXAO SENSOR  PRO5-M8 TERMOFORMADORA COD.9377692,ULMA;14;MATERIAIS PARA USO EM MANUTENCOES;1;PECAS P/ MAQUINAS PROCESSO PRODUTIVO;M;;;;1;64,79;;;;NÃO;;03/05/2026 10:07;EM OBSOLESCENCIA;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;12;1;6;4;3;ESTOQUE MINIMO;188123;VALVULA ELETROPNEUMATICA REF.9495723,ULMA;14;MATERIAIS PARA USO EM MANUTENCOES;1;PECAS P/ MAQUINAS PROCESSO PRODUTIVO;UN;;;;3;2952,15;;;;SIM;;03/05/2026 10:07;EM OBSOLESCENCIA;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;12;1;6;5;3;ESTOQUE MINIMO;187366;CILINDRO PNEUMATICO COD.8808624,ULMA;14;MATERIAIS PARA USO EM MANUTENCOES;1;PECAS P/ MAQUINAS PROCESSO PRODUTIVO;UN;;;;1;2253,22;;;;SIM;;03/05/2026 10:07;EM OBSOLESCENCIA;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;12;1;6;6;3;ESTOQUE MINIMO;187393;FONTE CHAVEADA 240W COD.9492410,ULMA;14;MATERIAIS PARA USO EM MANUTENCOES;1;PECAS P/ MAQUINAS PROCESSO PRODUTIVO;UN;;;;1;1684,3;;;;SIM;;03/05/2026 10:07;REGULAR;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;12;1;6;7;3;ESTOQUE MINIMO;187396;CASQUILHO DESLIZANTE COD.9498277,ULMA;14;MATERIAIS PARA USO EM MANUTENCOES;1;PECAS P/ MAQUINAS PROCESSO PRODUTIVO;UN;;;;4;9119,76;;;;NÃO;;03/05/2026 10:07;EM OBSOLESCENCIA;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;12;1;6;8;3;ESTOQUE MINIMO;187402;CORREIA T5 5MM COD.8808484,ULMA;14;MATERIAIS PARA USO EM MANUTENCOES;9;CORREIAS;UN;;;;1;2053,59;;;;SIM;;03/05/2026 10:07;EM OBSOLESCENCIA;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;12;1;6;9;3;ESTOQUE MINIMO;187409;CORREIA SINCRONIZADA 3/8 COD.8808377,ULMA;14;MATERIAIS PARA USO EM MANUTENCOES;9;CORREIAS;UN;;;;1;750,24;;;;SIM;;03/05/2026 10:07;EM OBSOLESCENCIA;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;12;1;6;10;3;ESTOQUE MINIMO;187433;ROLAMENTO RIGIDO DE ESFERAS COD.9498201,ULMA;14;MATERIAIS PARA USO EM MANUTENCOES;7;ROLAMENTOS E MANCAIS;UN;;;;2;891,58;;;;SIM;;03/05/2026 10:07;EM OBSOLESCENCIA;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;12;1;6;12;3;ESTOQUE MINIMO;187491;CASQUILHO DESLIZANTE COD.9372579,ULMA;14;MATERIAIS PARA USO EM MANUTENCOES;1;PECAS P/ MAQUINAS PROCESSO PRODUTIVO;UN;;;;2;46,25;;;;SIM;;03/05/2026 10:07;EM OBSOLESCENCIA;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;12;2;1;2;3;ESTOQUE MINIMO;186898;CONECTOR FEMEA REF.102124,HOEGGER;14;MATERIAIS PARA USO EM MANUTENCOES;2;PECAS P/MAQUINAS DE APOIO A PRODUCAO;UN;;;;1;646,22;;;;SIM;;03/05/2026 10:07;EM OBSOLESCENCIA;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;12;2;1;3;3;ESTOQUE MINIMO;186899;CONJUNTO KIT DE VEDDACAO REF.100866,HOEGGER;14;MATERIAIS PARA USO EM MANUTENCOES;2;PECAS P/MAQUINAS DE APOIO A PRODUCAO;UN;;;;1;0,01;;;;SIM;;03/05/2026 10:07;EM OBSOLESCENCIA;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;12;2;1;4;3;ESTOQUE MINIMO;186900;BOBINA REF.106642,HOEGGER;14;MATERIAIS PARA USO EM MANUTENCOES;1;PECAS P/ MAQUINAS PROCESSO PRODUTIVO;UN;;;;4;985,27;;;;SIM;;03/05/2026 10:07;REGULAR;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;12;2;1;5;3;ESTOQUE MINIMO;186901;CONECTOR VALVULA SOLENOIDE 3P 5M COD.100043,HOEGGER;14;MATERIAIS PARA USO EM MANUTENCOES;1;PECAS P/ MAQUINAS PROCESSO PRODUTIVO;UN;;;;9;3346,07;;;;SIM;;03/05/2026 10:07;OCIOSO;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;12;2;1;6;3;ESTOQUE MINIMO;186902;TAMPA PLANADOR COD.127952,HOEGGER;14;MATERIAIS PARA USO EM MANUTENCOES;2;PECAS P/MAQUINAS DE APOIO A PRODUCAO;UN;;;;4;0,04;;;;SIM;;03/05/2026 10:07;EM OBSOLESCENCIA;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;12;2;1;7;3;ESTOQUE MINIMO;186903;SILENCIADOR ROSQUEAVEL G1/8 COD.109578,HOEGGER;14;MATERIAIS PARA USO EM MANUTENCOES;1;PECAS P/ MAQUINAS PROCESSO PRODUTIVO;UN;;;;2;112,8;;;;SIM;;03/05/2026 10:07;EM OBSOLESCENCIA;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;12;2;1;8;3;ESTOQUE MINIMO;186904;ESCAPE SILENCIADOR MACHO BSPP G1/2 COD.100781,HOEGGER;14;MATERIAIS PARA USO EM MANUTENCOES;1;PECAS P/ MAQUINAS PROCESSO PRODUTIVO;UN;;;;2;428,65;;;;SIM;;03/05/2026 10:07;EM OBSOLESCENCIA;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;12;2;2;1;3;ESTOQUE MINIMO;185597;VALVULA DIRECIONAL PNEUMATICA 2VS 2P MAN TB 4MM;14;MATERIAIS PARA USO EM MANUTENCOES;2;PECAS P/MAQUINAS DE APOIO A PRODUCAO;UN;;;;88;4354,76;;;;SIM;;03/05/2026 10:07;OCIOSO;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;12;2;2;2;3;ESTOQUE MINIMO;185595;"VALVULA REG. FLUXO LATAO BSP 1/8"" P/MANG.4MM";14;MATERIAIS PARA USO EM MANUTENCOES;2;PECAS P/MAQUINAS DE APOIO A PRODUCAO;UN;;;;185;9618,28;;;;SIM;;03/05/2026 10:07;OCIOSO;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;12;2;2;3;3;ESTOQUE MINIMO;139211;VALVULA REG.FLUXO LATAO 1/4X6MM REF.PMCU7066,CAMOZZI;14;MATERIAIS PARA USO EM MANUTENCOES;13;VALVULAS E REGISTROS;UN;;;;77;3945,98;;;;SIM;;03/05/2026 10:07;OCIOSO;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;12;2;2;4;3;ESTOQUE MINIMO;139167;VALVULA REG.FLUXO LATAO 1/8X6MM REF.PMCU7046,CAMOZZI;14;MATERIAIS PARA USO EM MANUTENCOES;13;VALVULAS E REGISTROS;UN;;;;10;549,05;;;;SIM;;03/05/2026 10:07;REGULAR;
